Título	Tiempo de Lectura (min)	Nombre Completo Autor	Apellido Autor	Primer Nombre Autor	País	Género	URL Wikipedia	Categorías	Autores relacionados	Año de nacimiento	Año de muerte
Poema de la carne	0.535	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Romanza de los ojos	0.385	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Rueda como una lágrima en la atmósfera fina	0.58	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Se va con algo mío	0.53	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Se va con algo mío la tarde que se aleja	0.53	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Sin razón	0.53	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Tapiz	0.375	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Va ligera, va pálida, va fina	0.425	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Vesper marino	0.45	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Voces en la sombra	0.585	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
A todos mis hermanos y hermanas...	1.275	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Ahora, nuevamente ahora, cuando el hombre...	3.235	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Al pincel sobre el muro	0.675	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Alas y cadenas	0.525	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Alguien gritó	0.16	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Allí están sin amarras...	0.285	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Altas achiras rojas...	0.28	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Ancho y poderoso padre nuestro...	1.675	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Antonio Maidana	0.545	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
¡Arráncate la mordaza!...	0.14	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Asunción	1.005	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Bandos	0.275	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Calabozo de castigo	1.275	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Calabozo	0.17	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Canoa río arriba...	0.435	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Canoa	0.435	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Contrabando y miseria...	0.28	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Culpable de no estar muerto...	1.39	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Culpable de ser un hombre	1.39	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
De tanto burlar la muerte...	0.21	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Dijiste: la fugitiva luz de tus cabellos...	0.295	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
El aire no me llega...	0.17	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
El cinismo no tiene límites...	0.135	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
El torturador	0.21	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
En la comisaría quinta	0.28	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
¡Espera!	0.4	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Frontera	0.28	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Hay un pincel que canta sobre el muro...	0.675	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Hilo de sol	0.23	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
La alondra herida	1.105	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
La apariencia	0.42	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
La obrerita	0.59	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Las cosas por sabidas...	0.42	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Más palabras mías	1.22	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Máscaras y rostros en el arte	3.235	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Me da pena el que quiso...	0.38	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Mi ciudad es de arena y viento espeso...	1.005	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Mi patria	0.18	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
Mucho más	0.38	Soler, Carmen	Soler	Carmen	Paraguay	Unknown	https://es.wikipedia.org/wiki/Carmen_Soler	Comunistas de Paraguay,Emigrantes paraguayos hacia Argentina,Escritores en español del siglo XX,Exiliados paraguayos,Fallecidos en 1985,Mujeres,Nacidos en 1924,Opositores a la dictadura de Stroessner,Poetas en español,Poetisas de Paraguay	Unknown	1924	1985
